2016-04-07 21:35:11.935+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 354ms [total block time: 2.528s]
2016-04-07 21:35:12.487+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 168ms [total block time: 2.696s]
2016-04-07 21:35:13.036+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 194ms [total block time: 2.89s]
2016-04-07 21:35:13.605+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 196ms [total block time: 3.086s]
2016-04-07 21:35:14.137+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 160ms [total block time: 3.246s]
2016-04-07 21:35:14.657+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 163ms [total block time: 3.409s]
2016-04-07 21:35:15.290+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 227ms [total block time: 3.636s]
2016-04-07 21:35:15.859+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 162ms [total block time: 3.798s]
2016-04-07 21:35:16.423+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 177ms [total block time: 3.975s]
2016-04-07 21:35:16.942+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 164ms [total block time: 4.139s]
2016-04-07 21:35:17.462+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 163ms [total block time: 4.302s]
2016-04-07 21:35:17.980+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 162ms [total block time: 4.464s]
2016-04-07 21:35:18.520+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 188ms [total block time: 4.652s]
2016-04-07 21:35:21.982+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 266ms [total block time: 4.918s]
2016-04-07 21:35:22.287+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 204ms [total block time: 5.122s]
2016-04-07 21:35:22.562+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 175ms [total block time: 5.297s]
2016-04-07 21:35:22.844+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 182ms [total block time: 5.479s]
2016-04-07 21:35:23.117+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 173ms [total block time: 5.652s]
2016-04-07 21:35:23.381+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 164ms [total block time: 5.816s]
2016-04-07 21:35:23.947+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 184ms [total block time: 6.0s]
2016-04-07 21:35:24.503+0000 WARN  [o.n.k.EmbeddedGraphDatabase]: GC Monitor: Application threads blocked for an additional 180ms [total block time: 6.18s]
